
20200818171138 Downloading START...[https://www.youtube.com/watch?v=YOJsKatW-Ts]
2020-08-23:06-22-41 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:06-22-41 | downloading task with PID = #PID<0.184.0> terminated [trap_and_collect_exit_signal]
2020-08-23:06-22-41 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:06-22-41 | downloading task with PID = #PID<0.185.0> terminated [trap_and_collect_exit_signal]
2020-08-23:06-29-54 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:06-29-54 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:06-29-54 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:06-29-54 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:06-29-58 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:06-29-58 | downloading task with PID = #PID<0.217.0> terminated [trap_and_collect_exit_signal]
2020-08-23:06-29-58 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:06-29-58 | downloading task with PID = #PID<0.218.0> terminated [trap_and_collect_exit_signal]
2020-08-23:06-29-58 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:06-29-58 | downloading task with PID = #PID<0.219.0> terminated [trap_and_collect_exit_signal]
2020-08-23:06-29-59 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:06-29-59 | downloading task with PID = #PID<0.220.0> terminated [trap_and_collect_exit_signal]
2020-08-23:07-40-32 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:07-40-32 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:07-40-32 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:07-40-32 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:07-40-36 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:07-40-36 | downloading task with PID = #PID<0.406.0> terminated
          [trap_and_collect_exit_signal]
2020-08-23:07-40-36 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:07-40-36 | downloading task with PID = #PID<0.405.0> terminated
          [trap_and_collect_exit_signal]
2020-08-23:07-40-36 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:07-40-36 | downloading task with PID = #PID<0.408.0> terminated
          [trap_and_collect_exit_signal]
2020-08-23:07-40-37 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:07-40-37 | downloading task with PID = #PID<0.407.0> terminated
          [trap_and_collect_exit_signal]
2020-08-23:08-02-58 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:08-02-58 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:08-02-58 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:08-02-58 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:08-03-02 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:08-03-02 | downloading task with PID = #PID<0.457.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-03-03 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:08-03-03 | downloading task with PID = #PID<0.456.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-03-03 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:08-03-03 | downloading task with PID = #PID<0.459.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-03-03 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:08-03-03 | downloading task with PID = #PID<0.461.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-10-21 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:08-10-21 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:08-10-21 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:08-10-21 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:08-10-26 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:08-10-26 | downloading task with PID = #PID<0.163.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-10-26 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:08-10-26 | downloading task with PID = #PID<0.165.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-10-26 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:08-10-26 | downloading task with PID = #PID<0.166.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-10-27 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:08-10-27 | downloading task with PID = #PID<0.164.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-45-41 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:08-45-41 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:08-45-41 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:08-45-41 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:08-45-45 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:08-45-45 | downloading task with PID = #PID<0.169.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-45-45 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:08-45-45 | downloading task with PID = #PID<0.167.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-45-45 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:08-45-45 | downloading task with PID = #PID<0.172.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-45-46 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:08-45-46 | downloading task with PID = #PID<0.170.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-48-59 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:08-48-59 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:08-48-59 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:08-48-59 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:08-49-04 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:08-49-04 | downloading task with PID = #PID<0.285.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-49-04 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:08-49-04 | downloading task with PID = #PID<0.286.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-49-04 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:08-49-04 | downloading task with PID = #PID<0.290.0> terminated [trap_and_collect_exit_signal]
2020-08-23:08-49-04 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:08-49-04 | downloading task with PID = #PID<0.288.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-02-59 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:15-02-59 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:15-02-59 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:15-02-59 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:15-03-03 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:15-03-03 | downloading task with PID = #PID<0.334.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-03-04 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:15-03-04 | downloading task with PID = #PID<0.335.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-03-04 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:15-03-04 | downloading task with PID = #PID<0.336.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-03-04 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:15-03-04 | downloading task with PID = #PID<0.337.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-20-13 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:15-20-13 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:15-20-13 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:15-20-13 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:15-20-18 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:15-20-18 | downloading task with PID = #PID<0.367.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-20-18 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:15-20-18 | downloading task with PID = #PID<0.366.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-20-18 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:15-20-18 | downloading task with PID = #PID<0.369.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-20-18 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:15-20-18 | downloading task with PID = #PID<0.368.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-24-06 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:15-24-06 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:15-24-06 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:15-24-06 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:15-24-11 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:15-24-11 | downloading task with PID = #PID<0.397.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-24-11 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:15-24-11 | downloading task with PID = #PID<0.398.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-24-11 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:15-24-11 | downloading task with PID = #PID<0.400.0> terminated [trap_and_collect_exit_signal]
2020-08-23:15-24-11 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:15-24-11 | downloading task with PID = #PID<0.399.0> terminated [trap_and_collect_exit_signal]
===============

2020-08-23:17-50-26 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:17-50-26 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:17-50-26 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:17-50-26 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:17-50-31 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:17-50-32 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:17-50-32 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:17-50-32 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-03-02 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-03-02 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-03-02 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-03-02 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-03-06 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-03-06 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-03-07 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-03-07 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-20-10 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-20-10 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-20-10 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-20-10 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-20-15 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-20-15 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-20-15 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-20-15 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-24-15 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-24-15 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-24-15 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-24-15 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-24-20 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-24-20 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-24-20 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-24-20 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-27-28 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-27-28 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-27-28 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-27-28 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-27-34 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-27-34 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-27-34 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-27-34 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
+++++++++++++

2020-08-23:18-31-21 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-31-21 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-31-21 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-31-21 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-31-27 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:18-31-27 | downloading task with PID = #PID<0.223.0> terminated [trap_and_collect_exit_signal]
2020-08-23:18-31-27 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:18-31-27 | downloading task with PID = #PID<0.222.0> terminated [trap_and_collect_exit_signal]
2020-08-23:18-31-27 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:18-31-27 | downloading task with PID = #PID<0.224.0> terminated [trap_and_collect_exit_signal]
2020-08-23:18-31-28 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:18-31-28 | downloading task with PID = #PID<0.225.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-09-58 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:22-09-58 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:22-09-58 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:22-09-58 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:22-10-02 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:22-10-02 | downloading task with PID = #PID<0.279.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-10-03 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:22-10-03 | downloading task with PID = #PID<0.280.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-10-03 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:22-10-03 | downloading task with PID = #PID<0.281.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-10-03 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:22-10-03 | downloading task with PID = #PID<0.282.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-16-55 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:22-16-55 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:22-16-55 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:22-16-55 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:22-17-00 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:22-17-00 | downloading task with PID = #PID<0.316.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-17-00 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:22-17-00 | downloading task with PID = #PID<0.313.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-17-00 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:22-17-00 | downloading task with PID = #PID<0.314.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-17-00 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:22-17-00 | downloading task with PID = #PID<0.315.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-17-30 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:22-17-30 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:22-17-30 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:22-17-30 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:22-17-34 | concurrent downloading END...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-23:22-17-34 | downloading task with PID = #PID<0.343.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-17-34 | concurrent downloading END...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-23:22-17-34 | downloading task with PID = #PID<0.344.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-17-35 | concurrent downloading END...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-23:22-17-35 | downloading task with PID = #PID<0.346.0> terminated [trap_and_collect_exit_signal]
2020-08-23:22-17-35 | concurrent downloading END...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-23:22-17-35 | downloading task with PID = #PID<0.345.0> terminated [trap_and_collect_exit_signal]
=========

2020-08-24:13-18-27 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:13-18-27 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:13-18-27 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:13-18-27 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-24:15-21-35 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:15-21-35 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:15-21-35 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:15-21-35 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]

=============

2020-08-24:15-24-20 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:15-24-20 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:15-24-20 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:15-24-20 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-24:16-18-06 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:16-18-06 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:16-18-06 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-24:16-18-06 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:16-30-20 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:16-30-20 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:16-30-20 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:16-30-20 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-24:16-32-28 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:16-32-28 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:16-32-28 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:16-32-28 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-24:16-33-26 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:16-33-26 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:16-33-26 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:16-33-26 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-24:16-34-22 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:16-34-22 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:16-34-22 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:16-34-22 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-24:16-34-38 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:16-34-38 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:16-34-38 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:16-34-38 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-24:16-41-13 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-24:16-41-13 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-24:16-41-13 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-24:16-41-13 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-24:16-41-18 | [youtube] tPEE9ZwTmy0: Downloading webpage
[youtube] tPEE9ZwTmy0: Downloading video info webpage
[download] Destination: /home/sigit/Elixir/real-project/downloadem/downloaded/Shortest Video on Youtube-tPEE9ZwTmy0.mp4
[download] Download completed

2020-08-24:16-41-18 | [youtube] 7-qGKqveZaM: Downloading webpage
[youtube] 7-qGKqveZaM: Downloading video info webpage
[download] Destination: /home/sigit/Elixir/real-project/downloadem/downloaded/Shortest Video on Youtube EVER! 0 seconds nearly 1 (fastest)-7-qGKqveZaM.mp4
[download] Download completed

2020-08-24:16-41-18 | [youtube] XZsFbB3lV1A: Downloading webpage
[youtube] XZsFbB3lV1A: Downloading video info webpage
[youtube] XZsFbB3lV1A: Downloading MPD manifest
[download] Destination: /home/sigit/Elixir/real-project/downloadem/downloaded/Startled Hamster-XZsFbB3lV1A.mp4
[download] Download completed

2020-08-24:16-41-19 | [youtube] hF83JAmBdjY: Downloading webpage
[youtube] hF83JAmBdjY: Downloading video info webpage
[download] Destination: /home/sigit/Elixir/real-project/downloadem/downloaded/Kendall Miles - Isla Bella-hF83JAmBdjY.mp4
[download] Download completed
====

2020-08-25:12-23-26 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-25:12-23-26 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-25:12-23-26 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-25:12-23-26 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-25:12-23-30 | [youtube] 7-qGKqveZaM: Downloading webpage
[youtube] 7-qGKqveZaM: Downloading video info webpage
[download] Destination: /home/sigit/Elixir/real-project/downloadem/downloaded/Shortest Video on Youtube EVER! 0 seconds nearly 1 (fastest)-7-qGKqveZaM.mp4
[download] Download completed

2020-08-25:12-27-49 | [youtube] tPEE9ZwTmy0: Downloading webpage
[youtube] tPEE9ZwTmy0: Downloading video info webpage
[download] Destination: /home/sigit/Elixir/real-project/downloadem/downloaded/Shortest Video on Youtube-tPEE9ZwTmy0.mp4
[download] Download completed

2020-08-25:12-27-49 | [youtube] XZsFbB3lV1A: Downloading webpage
[youtube] XZsFbB3lV1A: Downloading video info webpage
[youtube] XZsFbB3lV1A: Downloading MPD manifest
[download] Destination: /home/sigit/Elixir/real-project/downloadem/downloaded/Startled Hamster-XZsFbB3lV1A.mp4
[download] Download completed

2020-08-25:12-27-49 | concurrent downloading START...[https://www.youtube.com/watch?v=7-qGKqveZaM]
2020-08-25:12-27-49 | concurrent downloading START...[https://www.youtube.com/watch?v=tPEE9ZwTmy0]
2020-08-25:12-27-49 | concurrent downloading START...[https://www.youtube.com/watch?v=XZsFbB3lV1A]
2020-08-25:12-27-49 | concurrent downloading START...[https://www.youtube.com/watch?v=hF83JAmBdjY]
2020-08-25:12-27-49 | [youtube] hF83JAmBdjY: Downloading webpage
[youtube] hF83JAmBdjY: Downloading video info webpage
